ticker,market_cap,universe_rank
PIPR,5448360142,1227
CLF,5444607901,1228
REZI,5443016916,1229
VRNS,5430135224,1230
TXG,5419124927,1231
BB,5418137708,1232
ENPH,5416906842,1233
EBC,5416838525,1234
WTM,5409152538,1235
ZETA,5407644088,1236
BIPC,5403585062,1237
MC,5393845267,1238
RELY,5386152401,1239
GTLB,5381998500,1240
HRB,5368294766,1241
KVYO,5367583446,1242
LPX,5324402505,1243
G,5316571686,1244
BC,5316208517,1245
BCPC,5311704488,1246
UNF,5296854272,1247
GNTX,5294181308,1248
MTN,5293003952,1249
VAL,5291182251,1250
ALK,5283962137,1251
CUZ,5278453883,1252
TKC,5275600000,1253
FTDR,5275344991,1254
STEP,5260105708,1255
AIR,5248883376,1256
CIGI,5233542309,1257
OR,5229259647,1258
RITM,5217375149,1259
KLIC,5216802844,1260
LAUR,5214191265,1261
FFIN,5210447384,1262
VSNT,5199344561,1263
SHC,5182910116,1264
TFSL,5179581644,1265
GHC,5179225439,1266
HESM,5173824013,1267
RDN,5166086365,1268
ADT,5165727151,1269
MAIN,5153506121,1270
DNTH,5152019129,1271
OMAB,5131226221,1272
PTRN,5130885126,1273
VVV,5130138778,1274
MTH,5122746854,1275
TVTX,5098800981,1276
IEP,5097772265,1277
GLNG,5077431615,1278
AMTM,5074449946,1279
INDV,5070645485,1280
CHH,5067970443,1281
SBRA,5065238058,1282
HRI,5052702547,1283
MUR,5028703126,1284
OGC,5024725895,1285
CE,5020351035,1286
XMTR,5020029281,1287
ORKA,5012086373,1288
MTRN,5011285751,1289
RDNT,5010573518,1290
UFPI,5003218751,1291
HASI,4999245300,1292
ALH,4996993684,1293
OGS,4996839065,1294
MGY,4992668803,1295
SLGN,4980951194,1296
CNO,4979209150,1297
FCN,4963216680,1298
LMND,4946682656,1299
SPHR,4945766611,1300
CMBT,4945050176,1301
GBTG,4912115049,1302
IRDM,4903652767,1303
MRP,4886807096,1304
LAZ,4884083661,1305
SAIC,4870923701,1306
KTB,4854571291,1307
SFBS,4845859259,1308
WSC,4845227557,1309
SR,4841074097,1310
NNI,4838695867,1311
CSW,4838073930,1312
SLM,4833638462,1313
ANDG,4828988654,1314
IBOC,4824642722,1315
BCO,4799805299,1316
DFTX,4796757116,1317
FULT,4788851997,1318
SKT,4770794092,1319
CAI,4770236728,1320
OTF,4762901490,1321
PRIM,4761092991,1322
HLNE,4749251773,1323
SITE,4745632867,1324
FELE,4743183516,1325
SXT,4740053696,1326
EPR,4737354679,1327
KNF,4734690353,1328
VCYT,4732501894,1329
MRX,4730416329,1330
DLB,4727067807,1331
CNX,4723767091,1332
BOOT,4719335526,1333
CBT,4706324588,1334
RGTI,4706301749,1335
KRC,4701152167,1336
SRAD,4688830755,1337
TNL,4687551254,1338
CRSP,4687411291,1339
KNSA,4682447654,1340
TREX,4672325843,1341
SKY,4672290383,1342
TBBB,4667732386,1343
RXO,4661472619,1344
CECO,4653675083,1345
CRC,4646637169,1346
MANE,4645789994,1347
TCBI,4642002461,1348
EPAM,4615013579,1349
KBR,4613252585,1350
LBRDK,4579012564,1351
LBRDA,4579012564,1352
TGS,4568506873,1353
COLD,4563470302,1354
ENO,4554597020,1355
OCTV,4517807972,1356
AQN,4517178421,1357
FHI,4513766347,1358
CVCO,4509213936,1359
MMSI,4503941553,1360
PFSI,4503444409,1361
AZZ,4502015365,1362
LIVN,4499331430,1363
WAY,4498012294,1364
EE,4488330374,1365
NWE,4488239928,1366
LIF,4487535048,1367
BILL,4475876911,1368
DOO,4467721297,1369
PAM,4463074891,1370
MMED,4462592807,1371
SEI,4454070564,1372
OPEN,4452066609,1373
ELF,4441990508,1374
INSW,4436610856,1375
SYNA,4431356093,1376
MDU,4423612498,1377
ACAD,4419597805,1378
NVST,4411553993,1379
EXLS,4410079303,1380
TENB,4409776200,1381
BRC,4406459249,1382
MARA,4397955252,1383
BOX,4384705958,1384
IPGP,4377528445,1385
LFST,4376711565,1386
ANF,4365859825,1387
BMI,4355070755,1388
SMG,4347936152,1389
BNL,4346388969,1390
DLO,4322227815,1391
OPLN,4316774089,1392
WHD,4310308262,1393
FBP,4303318673,1394
HHH,4302808465,1395
NP,4292935239,1396
CELC,4291677175,1397
DORM,4290869673,1398
FG,4289201551,1399
LILAP,4289013974,1400
EQPT,4285329147,1401
WBI,4282695890,1402
MAT,4279085000,1403
ELC,4274346730,1404
CATY,4270830112,1405
VNT,4270464000,1406
GFF,4270183346,1407
ALHC,4266986107,1408
MDA,4256843427,1409
ACLS,4256337396,1410
CDP,4252766881,1411
ATMU,4251049877,1412
HCC,4245805925,1413
RHI,4245695411,1414
CNR,4240792229,1415
PI,4237786409,1416
GPGI,4234869692,1417
OII,4233188368,1418
LBTYB,4229587202,1419
BBWI,4227759007,1420
PHI,4224970680,1421
PLNT,4223972453,1422
INDB,4216057076,1423
VKTX,4214634841,1424
AUGO,4214597917,1425
COCO,4208059536,1426
ABG,4207104048,1427
CENX,4193035501,1428
WSFS,4192147905,1429
PII,4189097338,1430
CAAP,4168479054,1431
CALM,4157769363,1432
UCTT,4145725993,1433
CNS,4131556345,1434
EWTX,4130495500,1435
TPC,4128675744,1436
MEOH,4126609788,1437
MKTX,4125597402,1438
DIOD,4124918219,1439
CAKE,4119910300,1440
HGTY,4113385736,1441
DOCS,4112792337,1442
STNG,4107377387,1443
OLLI,4100546796,1444
FOUR,4100512082,1445
RNST,4095959407,1446
CVBF,4095525099,1447
BULL,4089685534,1448
MIAX,4076259344,1449
CWEN,4074070000,1450
CON,4072383649,1451
HGV,4055992739,1452
BANF,4049174817,1453
BBAR,4040822971,1454
ICUI,4037088817,1455
MIR,4031766395,1456
CHEF,4030868627,1457
CVSA,4027725631,1458
TNGX,4021213900,1459
THO,4019870343,1460
KFY,4010074450,1461
BETA,4003616930,1462
MWA,3999400779,1463
IRT,3994715106,1464
PDI,3992753250,1465
POST,3989294020,1466
BFH,3984136609,1467
GEO,3980488680,1468
CLBT,3978565081,1469
LFTO,3974992528,1470
SKYW,3972175444,1471
APLE,3971836596,1472
LION,3965695608,1473
WSBC,3946288377,1474
TAC,3942872000,1475
IPAR,3933726680,1476
FIBK,3917772310,1477
BDC,3917380984,1478
TDS,3913013000,1479
LBRT,3910066327,1480
MHO,3907097842,1481
GPI,3903023741,1482
OTTR,3886052924,1483
CSTM,3876884064,1484
CRK,3873848024,1485
WING,3870835083,1486
POWI,3862369991,1487
BWIN,3852177228,1488
EXTR,3842260225,1489
FA,3838999112,1490
NHI,3833092927,1491
IRTC,3827156036,1492
GNW,3824347421,1493
ZGN,3815397351,1494
VEON,3811840293,1495
LOPE,3809839192,1496
FFBC,3791098283,1497
LRN,3784710760,1498
YETI,3783370651,1499
DK,3764893705,1500
FRMI,3764875881,1501
RLAY,3760836419,1502
ITRI,3759976626,1503
CII,3748814269,1504
PAY,3747264349,1505
DYN,3742704341,1506
HAFN,3740863068,1507
TDW,3736015232,1508
MNDY,3731905831,1509
KAI,3731473992,1510
GMAB,3724542896,1511
OLED,3715994571,1512
ALM,3715599513,1513
AGO,3715298730,1514
PTEN,3706966382,1515
LASR,3698719049,1516
PARR,3693627444,1517
SXI,3689962943,1518
HIW,3686967624,1519
MCHB,3675257928,1520
BATRA,3674401813,1521
NAMS,3674292060,1522
SLG,3672157057,1523
PVH,3669743042,1524
NIC,3669460177,1525
LBTYA,3642989777,1526
CCC,3641966026,1527
FHB,3615407478,1528
USAR,3614098868,1529
CLMT,3611377772,1530
BLSH,3603495437,1531
STUB,3587303411,1532
RH,3583621832,1533
BKD,3581846940,1534
PLMR,3575372198,1535
DNLI,3574143277,1536
CHRN,3574099880,1537
HAE,3573872103,1538
OSIS,3573490552,1539
XXI,3561270502,1540
QS,3555538539,1541
PRVA,3551028699,1542
OGN,3547737646,1543
CALY,3544893863,1544
JOE,3539023792,1545
LBTYK,3533108415,1546
NAN,3525002228,1547
CURB,3524903700,1548
KBH,3522550422,1549
ADPT,3520976624,1550
SIG,3520802174,1551
NSIT,3520568566,1552
OPCH,3504853889,1553
ONDS,3502180228,1554
ARCB,3501869956,1555
NSA,3490821748,1556
AVA,3488168130,1557
RNG,3486840754,1558
KEN,3479798752,1559
ALMS,3474156455,1560
QTWO,3473071468,1561
GEF,3468527560,1562
GBDC,3467190859,1563
MSGE,3462506603,1564
NATL,3462486812,1565
HG,3454008015,1566
WDFC,3451756917,1567
VAC,3449073918,1568
ARQT,3448548621,1569
CRGY,3447826996,1570
AVNT,3439131263,1571
PBLS,3431895779,1572
SFNC,3430043222,1573
ACHR,3429585011,1574
LXP,3421898559,1575
AWR,3419558974,1576
PPLI,3416989629,1577
CNK,3413122257,1578
BOH,3405822621,1579
LPL,3395000000,1580
CVI,3373806902,1581
HP,3369671701,1582
RCUS,3362545486,1583
BELFB,3353960019,1584
NIQ,3349797482,1585
WRBY,3349512367,1586
SBCF,3348692594,1587
KYIV,3347522548,1588
CLSK,3346176222,1589
VECO,3345550480,1590
ITGR,3343193448,1591
PENG,3339230480,1592
BATRK,3330026467,1593
BANC,3286635946,1594
COLM,3285795886,1595
AAP,3280097393,1596
GPK,3262158442,1597
BWLP,3261298950,1598
BRZE,3259396855,1599
UWMC,3258214330,1600
CARG,3253048625,1601
CSQ,3252429622,1602
CWK,3252091009,1603
NMIH,3242480308,1604
GRBK,3226910506,1605
CRVL,3219181713,1606
HAYW,3218645986,1607
SAH,3218403829,1608
TTAM,3212515953,1609
WK,3204975279,1610
SHOO,3201142097,1611
CPK,3193473380,1612
PFS,3191382195,1613
EMAT,3189786014,1614
IDYA,3172657821,1615
APAM,3163684451,1616
SKE,3128562866,1617
ASH,3127763047,1618
FBK,3126443674,1619
AGYS,3122693324,1620
FSLY,3115915000,1621
EXPO,3115901931,1622
SEDG,3113891942,1623
HUBG,3112713659,1624
FSK,3110137738,1625
FUL,3108912356,1626
MMS,3102771137,1627
ELVN,3095798405,1628
UAA,3080197345,1629
ACHC,3078596229,1630
EEFT,3078062942,1631
WT,3071060641,1632
GRAL,3069394731,1633
CSAN,3069134259,1634
HNI,3068337739,1635
XNDU,3065712479,1636
CXW,3061586722,1637
ETOR,3056733337,1638
CWT,3054012694,1639
HTGC,3052839796,1640
FRSH,3043540179,1641
BTE,3028397815,1642
AD,3021408000,1643
TRMD,3020727996,1644
CGAU,3018621502,1645
FLY,3014825608,1646
MGEE,3012556347,1647
KN,3003179166,1648
TR,3001585257,1649
UA,2999195615,1650
AADX,2994841306,1651
CDNL,2992106758,1652
FIZZ,2990438598,1653
MZTI,2985844470,1654
PHIN,2983856975,1655
AXTI,2978992345,1656
HWKN,2977803084,1657
ASO,2977191900,1658
CXT,2973214103,1659
TRN,2972710757,1660
RARE,2968465211,1661
ZIM,2965786329,1662
PLUG,2964521799,1663
UE,2962099959,1664
TDC,2959445000,1665
UPST,2954616135,1666
AAMI,2950080206,1667
DBD,2944452172,1668
PK,2938875982,1669
SBLK,2937704151,1670
MGRC,2937587692,1671
AKR,2935374345,1672
ARX,2934808023,1673
BEAM,2930000015,1674
DAN,2925610944,1675
BXMT,2923285402,1676
AEO,2919965328,1677
ICHR,2919006916,1678
DHT,2913243213,1679
WAFD,2911206112,1680
LUNR,2907234335,1681
SPNT,2904466032,1682
LEU,2902917483,1683
TBBK,2898173299,1684
DX,2892703945,1685
MPT,2891813500,1686
WIX,2890541757,1687
MGNI,2885782310,1688
NTCT,2883044545,1689
PENN,2880309344,1690
DBRG,2877836188,1691
FCPT,2877623945,1692
PATK,2876841284,1693
ADEA,2866534537,1694
RUN,2865000792,1695
BKV,2863741476,1696
GRND,2858722340,1697
ATRO,2852750024,1698
BGSI,2844371691,1699
FRME,2843586074,1700
VC,2840243834,1701
VGNT,2840000020,1702
EFXT,2839277350,1703
IVT,2839203271,1704
VERA,2837578195,1705
IRON,2834754395,1706
BELFA,2822787002,1707
BCC,2818345956,1708
AVPT,2816648449,1709
HOG,2812769029,1710
ABM,2811298495,1711
NVTS,2811211627,1712
XRAY,2809581729,1713
TNET,2804001562,1714
AMBP,2803211058,1715
TRMK,2796656703,1716
FRPT,2793767668,1717
SUPN,2791565481,1718
NMRK,2790735711,1719
PLBL,2782712835,1720
ARIS,2782272000,1721
CENT,2779394003,1722
BTU,2779034201,1723
CLDX,2777049507,1724
SMR,2775829380,1725
WOR,2774913682,1726
BHE,2774550579,1727
MBX,2772794460,1728
NBTB,2763563677,1729
WERN,2762501299,1730
GPOR,2759238376,1731
TOWN,2754125650,1732
WTTR,2753226103,1733
AMBA,2749219154,1734
GCMG,2741804876,1735
PTON,2738673926,1736
IHS,2736175565,1737
SOUN,2735147370,1738
FBNC,2731604766,1739
ATS,2730330379,1740
VISN,2727136839,1741
STNE,2725372272,1742
BTDR,2725112914,1743
EROK,2723316179,1744
CTRI,2717161101,1745
CUBI,2704315786,1746
OSW,2700294904,1747
GDV,2699332517,1748
KMT,2694789242,1749
HTO,2680704625,1750
KWR,2679902806,1751
ESTA,2674486691,1752
SII,2670300000,1753
ALRM,2669882270,1754
TMDX,2663263802,1755
PAGS,2661154426,1756
SDRL,2659422505,1757
AYA,2659137844,1758
AAUC,2657119500,1759
HLIO,2650317912,1760
CC,2619579691,1761
DJT,2617213675,1762
AEHR,2616480727,1763
KD,2616436673,1764
ATAI,2615824219,1765
BBT,2615061883,1766
WU,2613519645,1767
LCII,2608716399,1768
KALU,2604692596,1769
NGVT,2602313280,1770
FLNC,2600194850,1771
WHR,2598434805,1772
ANDE,2597643392,1773
WLY,2596392158,1774
SA,2592098486,1775
ATEN,2586894428,1776
DXPE,2582487240,1777
ASTH,2578825243,1778
BUSE,2572837207,1779
KOD,2564777404,1780
GRDN,2561319645,1781
SHAK,2548495206,1782
CMPR,2545581055,1783
DRVN,2535373167,1784
ERO,2529783504,1785
DRH,2525458799,1786
OLN,2523572329,1787
PGNY,2523085638,1788
IMNM,2518688763,1789
DCO,2517704369,1790
WLYB,2516698401,1791
TNK,2514277994,1792
DNOW,2513658200,1793
EFSC,2506493501,1794
PBI,2500248706,1795
TARS,2499046659,1796
QURE,2498733756,1797
NTB,2494800000,1798
RUM,2490305143,1799
SLBT,2484165724,1800
FSM,2477574343,1801
ATKR,2459607655,1802
SPSC,2452041367,1803
TRVI,2451279659,1804
PLUS,2446803290,1805
BANR,2443823659,1806
LCID,2443007618,1807
BLBD,2439635546,1808
VCEL,2439273910,1809
CENTA,2437757550,1810
NYAX,2437313882,1811
INTR,2429475755,1812
MAN,2424892812,1813
CALX,2419262601,1814
SKWD,2414643594,1815
SYBT,2411390860,1816
PBH,2402242538,1817
DAC,2398853936,1818
DGII,2392016016,1819
COHU,2391790093,1820
CLBK,2389970363,1821
NRIX,2384384167,1822
ROG,2379923657,1823
HE,2376329364,1824
RGC,2376019203,1825
PAYO,2373580728,1826
YSS,2370814692,1827
CLOV,2367446036,1828
OUST,2365345416,1829
KLRA,2365220174,1830
VVX,2358911146,1831
KEEL,2354133690,1832
CTOS,2353929697,1833
TALO,2353654034,1834
SHAZ,2351247843,1835
BCRX,2344650539,1836
SLDE,2339299803,1837
LMAT,2338887390,1838
NWL,2334978107,1839
PHVS,2334522840,1840
MTX,2327670618,1841
LCLN,2319601333,1842
HTH,2319551707,1843
MBIN,2317900688,1844
INTA,2308765386,1845
CBZ,2305822501,1846
AGIO,2305119565,1847
NWBI,2294213728,1848
RAMP,2285141544,1849
HAPN,2279334278,1850
HCI,2274816434,1851
FLYW,2266806044,1852
HTFL,2262096918,1853
MCRI,2260045872,1854
NEOG,2259446166,1855
EROC,2250487910,1856
NKTR,2248798290,1857
ECO,2246629449,1858
UTI,2236317989,1859
RNW,2231030236,1860
BKE,2229702762,1861
DHC,2227383719,1862
BAND,2219599808,1863
BLX,2215197376,1864
AGM,2210754567,1865
PSNY,2207279220,1866
MLYS,2203111787,1867
EXK,2198310855,1868
STC,2193184143,1869
PLGO,2189677271,1870
BOBS,2188663528,1871
VSTS,2186339107,1872
NOG,2180884001,1873
MD,2176641251,1874
FCF,2171471537,1875
COTY,2170349770,1876
SGRY,2169940512,1877
NWN,2165034110,1878
GTY,2164114932,1879
SLS,2162628673,1880
BGR,2162599794,1881
OFG,2157713444,1882
BHVN,2156758002,1883
AVAH,2152510182,1884
OMCL,2151379790,1885
NTST,2148000506,1886
IOVA,2147676525,1887
NBHC,2144524921,1888
DEI,2143811418,1889
SHO,2141418149,1890
VERX,2133556235,1891
EVCM,2132432898,1892
PPTA,2132235804,1893
ARR,2129871812,1894
ADUS,2122185031,1895
PEB,2114336233,1896
GRC,2112027133,1897
IMAX,2109455793,1898
LTC,2109443709,1899
AXGN,2105044163,1900
PVLA,2104668929,1901
HUN,2099805616,1902
HMN,2097801885,1903
IOSP,2096594721,1904
TGLS,2090026482,1905
AIN,2079732000,1906
SION,2079624200,1907
COAG,2077456637,1908
AGL,2077047938,1909
AUPH,2071216885,1910
JBLU,2070285145,1911
GT,2062372177,1912
ADMA,2059554769,1913
PRDO,2048197839,1914
SPB,2045343286,1915
SRCE,2043879679,1916
PDFS,2043560597,1917
SNDX,2032834027,1918
KARO,2031080009,1919
RDW,2020462419,1920
LOB,2017502872,1921
NEXT,2012621736,1922
CDNA,2005426218,1923
KSS,1998107877,1924
INOD,1996058758,1925
MFP,1995569400,1926
ALG,1994999835,1927
NUVB,1993456284,1928
NCNO,1993315925,1929
GNL,1985797696,1930
KYN,1982075077,1931
TILE,1979716147,1932
WMK,1979567760,1933
GSHD,1978094330,1934
CASH,1972099376,1935
CNXN,1971667834,1936
SIND,1969090860,1937
EZPW,1966689857,1938
OCUL,1966264015,1939
ALGT,1963018266,1940
TCBK,1959948438,1941
FUN,1958738548,1942
NN,1958552259,1943
ECPG,1958367232,1944
UFPT,1956749242,1945
URGN,1950573300,1946
CPRI,1950072501,1947
INFQ,1949589221,1948
RVT,1948618706,1949
ZD,1948224306,1950
SMA,1946366946,1951
ALKT,1941327816,1952
CHCO,1940567548,1953
FIVN,1935537617,1954
HRMY,1932457525,1955
BTX,1932349646,1956
APPN,1931472877,1957
GLUE,1927397922,1958
GHRS,1926079525,1959
WKC,1925315858,1960
EVTC,1918241309,1961
HURN,1916319247,1962
GFUZ,1915719247,1963
XHR,1915023535,1964
STGW,1906075706,1965
NVRI,1905537070,1966
SNDA,1904876090,1967
MH,1903197872,1968
NEO,1901743047,1969
TY,1895760613,1970
PRG,1894299866,1971
NVCR,1890197741,1972
AMLX,1887943663,1973
TFIN,1887359738,1974
AAPG,1887143681,1975
RAPP,1884859272,1976
NSP,1882504056,1977
MQ,1876334131,1978
TYRA,1874506409,1979
AMR,1874008431,1980
SAM,1873274081,1981
IIPR,1872354763,1982
XPRO,1868754264,1983
WGS,1863517455,1984
CMRE,1863096327,1985
DMRA,1861368587,1986
BVC,1859760000,1987
FLO,1858120661,1988
GABC,1850418206,1989
MIY,1849117515,1990
VRDN,1842976351,1991
BHC,1842896049,1992
SSMR,1842191909,1993
PLSE,1840286242,1994
ANIP,1840109995,1995
DV,1836199021,1996
SRPT,1834914738,1997
BFLY,1830194284,1998
ATEX,1828371813,1999
MUJ,1828290769,2000
