ticker,market_cap,universe_rank
CDZI,288256197,3200
OPRT,288038608,3201
ARDC,287582484,3202
AFRI,287299449,3203
KINS,287234397,3204
FRAF,287217071,3205
SSTK,286923889,3206
SSP,285149667,3207
BRT,284969925,3208
JAKK,283764171,3209
LCNB,283713503,3210
ACV,281820534,3211
NSLR,281675082,3212
TCPC,281493810,3213
MIN,281361662,3214
RGCO,280993212,3215
RILY,280960925,3216
ASLE,280918068,3217
CIA,280319512,3218
CBNA,280255204,3219
MASS,280198932,3220
TTRX,280007576,3221
TKNO,279329086,3222
EDIT,278543372,3223
SABS,278329302,3224
KWY,277887974,3225
SHMD,276839193,3226
UIS,276675120,3227
SPCE,276602375,3228
OSUR,276426940,3229
GLSI,275950310,3230
GALT,275940403,3231
LAW,275136602,3232
ALMU,274763078,3233
TTGT,274014889,3234
NAGE,273578263,3235
RC,273478938,3236
LOVE,272713727,3237
LZM,272398762,3238
MPAA,272138883,3239
FXNC,271952287,3240
HWBK,271242688,3241
POWW,271241758,3242
AIRJ,270778199,3243
OSG,270531688,3244
ALXO,269798649,3245
ATLO,269790921,3246
ZSQR,269758181,3247
TROO,268752365,3248
RMBI,268592541,3249
BPRN,267950641,3250
IRD,267100476,3251
ESCA,266782359,3252
CNXU,266512967,3253
AVNW,266488240,3254
TSSI,266421842,3255
GLOO,266038529,3256
TG,265777656,3257
VPV,265699416,3258
HDSN,264402333,3259
MMT,264394474,3260
TLSI,262862770,3261
SNFCA,261216827,3262
TRDA,261068643,3263
IKT,260764456,3264
PCYO,260251596,3265
ANGI,260157320,3266
CFFI,259470282,3267
DSX,259433490,3268
CLW,259294068,3269
FLWS,258957871,3270
HCKT,258941758,3271
APC,258318083,3272
CPZ,258163351,3273
MGNX,258066279,3274
DGXX,257589487,3275
ACRE,257432364,3276
NUS,257075125,3277
SIGA,256772267,3278
RAIL,255650928,3279
CMRC,255375395,3280
PROF,255090212,3281
TBCH,254642411,3282
AZ,254223051,3283
LMNR,254120078,3284
CD,253425722,3285
AUDC,253175877,3286
QTTB,253159276,3287
LTBR,252707369,3288
JILL,252379885,3289
CXDO,251705371,3290
MTC,249965406,3291
CABO,248754604,3292
VABK,248513771,3293
FBLA,247836434,3294
TBI,247793342,3295
MITT,245840862,3296
DUOT,245747253,3297
FRD,245599352,3298
RWAY,245232753,3299
MRBK,245177532,3300
SRZN,244804673,3301
CNDT,244277482,3302
ASYS,244271024,3303
RNAC,244163319,3304
RXST,243412061,3305
FOSL,243203076,3306
SCM,243156934,3307
MNTK,242691642,3308
FUFU,242480985,3309
RMAX,242478759,3310
ASUR,241642758,3311
RELL,240771490,3312
ORBS,240605958,3313
NKSH,239898005,3314
IVVD,238720418,3315
QUIK,238198214,3316
MFIN,237598186,3317
INBK,237354706,3318
NNBR,236486947,3319
FULC,236125700,3320
PEBK,236045598,3321
SES,235122718,3322
SMTI,234322687,3323
RTB,234059648,3324
EFSI,233814643,3325
USAU,232666398,3326
GETY,232312901,3327
FC,231863213,3328
RDCM,231246282,3329
SITC,231151820,3330
RDNW,230558377,3331
UP,229931841,3332
UTMD,229831521,3333
REFI,229356171,3334
MFM,229209167,3335
OPBK,228626569,3336
AOMR,228467313,3337
NMG,228357603,3338
SILC,228266371,3339
ANNA,228246304,3340
PDYN,228057323,3341
EU,226281450,3342
CURV,225911265,3343
ARTV,225416049,3344
TARA,225097969,3345
PMTS,224920769,3346
LIEN,224326400,3347
SPOK,224117617,3348
OBIO,222756260,3349
ACIU,222375257,3350
PNNT,222333200,3351
VTN,221945301,3352
VFF,221720051,3353
ALOT,221508801,3354
AIFU,221090275,3355
SMHI,219807932,3356
ATOM,219522555,3357
ONEW,219434629,3358
FOA,219214356,3359
PPHC,218923925,3360
IMPP,218834105,3361
CGEN,218490509,3362
BGIN,217786686,3363
LFMD,216664045,3364
IMMR,216476956,3365
DTIL,216093819,3366
AVXL,215461837,3367
WALD,215406529,3368
SENS,215285270,3369
KPTI,214391441,3370
SLGL,213747496,3371
OWLS,213679529,3372
CFBK,213512016,3373
BDSX,212959963,3374
GDEV,212360721,3375
NAUT,212221688,3376
CHRS,212093613,3377
LTRX,211826068,3378
FCAP,211772112,3379
SGC,211294172,3380
PAL,210774862,3381
OVBC,210770185,3382
FORR,210620200,3383
LUCD,210174120,3384
ANIK,209962747,3385
GSIT,208443823,3386
RNA,208432260,3387
AGEN,208212155,3388
JRVR,208065852,3389
OTLK,207970404,3390
GWRS,207958197,3391
ALTG,207576745,3392
KROS,206824697,3393
PPIH,206799396,3394
FF,205281213,3395
RICK,205254825,3396
CAMP,205106910,3397
EAF,204084787,3398
BMEZ,203861845,3399
FT,203063190,3400
WHWK,203032067,3401
AIRO,202981632,3402
IMUX,202824522,3403
CPSS,202469310,3404
SRI,201599649,3405
LCUT,201124070,3406
EMBC,199346927,3407
CRNT,199057192,3408
KTWO,199008719,3409
NERV,198700844,3410
RCMT,197319174,3411
TOYO,195830014,3412
PERF,195559633,3413
KLTR,195487165,3414
DERM,194944593,3415
SND,194940063,3416
TPVG,194875109,3417
KRMD,194530848,3418
SEVN,194326262,3419
CDXS,194064171,3420
III,193509863,3421
RDIB,193323883,3422
GCTS,193296398,3423
MDV,192484827,3424
FINW,192364257,3425
TONX,192204098,3426
RBKB,191900274,3427
VUZI,191679785,3428
EBMT,191488961,3429
LFCR,189516279,3430
WHG,188810762,3431
OMSE,188472246,3432
MDWD,188124749,3433
HITI,188101457,3434
CBFV,187585155,3435
BVFL,187475653,3436
BSET,187364941,3437
COOK,186937430,3438
THRY,186047352,3439
EVTL,185262246,3440
VLN,184788689,3441
BCBP,184657175,3442
TAYD,184616073,3443
LARK,184352335,3444
TNXP,184275660,3445
PDEX,184094484,3446
AMWL,184043940,3447
NKTX,183513843,3448
ACOG,183337956,3449
APYX,182732303,3450
KGEI,182728709,3451
BRR,182505651,3452
VYGR,182472287,3453
HNVR,182351722,3454
EGAN,182268538,3455
INSE,182192675,3456
KRRO,180570589,3457
LEE,178950985,3458
CNTN,178924395,3459
MSLE,178835766,3460
QTRX,178767198,3461
ECBK,178597621,3462
JLHL,178452618,3463
PRQR,178060198,3464
QSI,177888277,3465
INGN,177879570,3466
MRDN,177816138,3467
MNSB,177153032,3468
AOUT,176975748,3469
HTLM,176684375,3470
ARCT,175938797,3471
DOUG,175903269,3472
DHX,175817923,3473
TNYA,175747390,3474
SMRT,174961980,3475
MENS,174863634,3476
SY,173522756,3477
HCAT,172912007,3478
EXFY,172624233,3479
NLOP,172583974,3480
FGBI,171557464,3481
SBFG,170871436,3482
HQI,170692000,3483
OWLT,170314770,3484
ANTX,169816199,3485
CVGI,169460660,3486
KVHI,168948012,3487
MPV,168567030,3488
IPHA,167884177,3489
EPSN,167879824,3490
YDES,167870290,3491
AMPY,167420557,3492
AREC,166885881,3493
SRBK,166709360,3494
RGP,166154025,3495
ADCT,165984461,3496
DIBS,165890834,3497
EARN,165636050,3498
OKUR,165621468,3499
TRAK,165379442,3500
DEFT,165243691,3501
CRBU,165135657,3502
NUCL,165052567,3503
GRX,165032654,3504
DLTH,164928988,3505
ATGL,164625000,3506
OXSQ,164416149,3507
ORMP,164113585,3508
LANV,163274688,3509
KORE,162687622,3510
CHCI,162608764,3511
STRS,162448413,3512
CRBP,162396123,3513
NRDY,161946634,3514
AMPG,161914926,3515
EML,160452467,3516
CTW,160368000,3517
SKYX,160036062,3518
AP,159968681,3519
ACB,159848864,3520
ALEC,159321143,3521
PIM,158298191,3522
NXG,157481748,3523
EQ,157434124,3524
CURI,156815702,3525
SAFX,156670658,3526
FNWD,156615051,3527
RCEL,156345580,3528
PEPG,155976580,3529
SMID,155482032,3530
ABOS,155289297,3531
SLNH,154775025,3532
NRXP,154697796,3533
MIST,153755005,3534
LENZ,153636531,3535
BMHL,153376083,3536
ONL,153157033,3537
HOFT,152961096,3538
DPRO,152370545,3539
GNT,151659336,3540
SIDU,151621601,3541
DOMO,151480139,3542
WW,150731307,3543
IMDX,150472178,3544
WTF,150018538,3545
PNBK,148852110,3546
SRG,147570470,3547
HURC,147303944,3548
BZAI,147185450,3549
LVWR,146896137,3550
CHPT,146839568,3551
CNTB,145446500,3552
CRDL,144666661,3553
CVRX,143957496,3554
PAAC,143801980,3555
WHF,143784973,3556
RFIL,143562236,3557
MXCT,143007432,3558
HUMA,142891498,3559
PYXS,142866612,3560
TORO,142673555,3561
BANX,142549704,3562
GGZ,142128911,3563
TLSA,141893931,3564
CBUS,141595181,3565
HDRN,141567707,3566
DOYU,140633483,3567
HURA,139783149,3568
BHR,139762412,3569
IFRX,139163754,3570
UNCY,138882647,3571
AFBI,138292941,3572
GUTS,138214977,3573
SHIM,137979442,3574
SANG,136762515,3575
ACNT,136205900,3576
DMRC,135785978,3577
HYNE,135380803,3578
AXR,135282575,3579
TUSK,134396105,3580
DWSN,133794266,3581
LSBK,133667430,3582
CAAS,133656210,3583
NGEN,133563846,3584
INVZ,132318132,3585
JXG,132128012,3586
PLBY,131622614,3587
CLAR,131469882,3588
AARD,131304948,3589
ZVIA,131257935,3590
ZJK,130835610,3591
ZENA,130597917,3592
STIM,130477200,3593
RRGB,130239393,3594
FIRY,129386648,3595
MX,129000623,3596
ENGN,128954722,3597
JYNT,128726226,3598
TYGO,128668796,3599
VTVT,128526144,3600
BEBE,128313900,3601
SLQT,128257736,3602
GNLX,127346781,3603
JHS,127180708,3604
ACR,126363110,3605
SJT,126309837,3606
BOOM,126294586,3607
OCC,126050874,3608
BGM,125795734,3609
OPRX,125632177,3610
TLYS,125612290,3611
RFL,124799990,3612
BOTJ,123715094,3613
USDE,123222202,3614
VATE,123186050,3615
YOOV,122572153,3616
OGI,121671852,3617
SFBC,121400724,3618
BNC,121315719,3619
SPRB,121292891,3620
SAMG,121202656,3621
WSBK,121121538,3622
INSG,120935933,3623
BRLT,120935434,3624
PMN,120839663,3625
TSQ,120829020,3626
PODC,120713039,3627
MBOT,120560818,3628
WRAP,120115929,3629
HOVNP,120060799,3630
SEER,119035058,3631
CUE,118512678,3632
UFI,118214935,3633
MED,118029406,3634
AMCI,117973895,3635
SCOR,116976144,3636
UNB,116920078,3637
VANI,116848566,3638
GGT,116613905,3639
GPRO,116565449,3640
AKA,116553931,3641
DH,116523402,3642
JHI,116433643,3643
WSHP,115883800,3644
KXIN,115194833,3645
FBIO,115104084,3646
CPIX,114920431,3647
SUNS,114904743,3648
TCX,114836482,3649
NCSM,114691655,3650
BSBK,114581551,3651
FNWB,114039097,3652
ANIX,113977261,3653
MGYR,113840325,3654
BZFD,113562137,3655
TZOO,113539386,3656
STHO,112960464,3657
LAKE,112853890,3658
CODA,112807540,3659
CAST,112720778,3660
SKIN,110652514,3661
VRA,110482609,3662
VIVO,110314225,3663
RENT,110163487,3664
KLRS,110158247,3665
AMTX,110123537,3666
TTEC,109724649,3667
FLNT,109423663,3668
HUHU,109406424,3669
PLYX,109363016,3670
YDDL,109264999,3671
KEQU,109247805,3672
ISPR,109058852,3673
SSTI,108942610,3674
BWEN,108127016,3675
RVSB,108118762,3676
PROV,107876170,3677
WBX,107454802,3678
COYA,106495611,3679
VWAV,106048428,3680
BAER,105765071,3681
RETO,105704233,3682
USGO,105232830,3683
FTLF,103982645,3684
MYPS,103531126,3685
ONCY,103408364,3686
BDTX,102283667,3687
MVIS,102168031,3688
JELD,102089315,3689
XGN,101954521,3690
ALDX,101641000,3691
CCLD,100920754,3692
VTIX,100009999,3693
RMI,99996575,3694
ICCC,99243385,3695
SXTC,98980998,3696
HSDT,98673481,3697
PYPD,98278665,3698
NFE,98144066,3699
ENTX,98087566,3700
NMAD,97174675,3701
RDZN,96824180,3702
ROC,96736244,3703
VERI,96677324,3704
RPID,96493632,3705
ANTA,96057372,3706
VRCA,95943520,3707
GLND,95817228,3708
VIRC,95792917,3709
EMPD,95714928,3710
HYPR,95369012,3711
AUBN,95365889,3712
FGMC,94667359,3713
GNPX,94416239,3714
FDSB,94372544,3715
ULBI,94110180,3716
AVD,94001372,3717
ARQ,93982749,3718
INO,93783263,3719
FLZH,93693458,3720
SPWR,92950168,3721
MNTS,92389673,3722
RGT,92359072,3723
HRTX,92273692,3724
MGF,92253882,3725
FUSB,92249614,3726
BCIC,92177577,3727
VHUB,92140136,3728
FXHO,92134832,3729
BYFC,92059595,3730
FLL,91932239,3731
RFM,91231309,3732
CHGG,90955360,3733
SPRO,90905344,3734
MMLP,90769272,3735
NEOV,90710261,3736
OPXS,90617546,3737
HFFG,90106078,3738
SSBI,90087255,3739
NVX,90055911,3740
PARK,89962451,3741
ATLX,89711278,3742
BMEA,89651306,3743
EIC,89170161,3744
BTMD,89067690,3745
GEOS,88479525,3746
GCV,88345735,3747
DFDV,88246341,3748
SOTK,87551577,3749
HOVR,87469359,3750
AEYE,87204037,3751
EVF,87080430,3752
GRWG,86831358,3753
SDA,86800328,3754
GOAI,86406195,3755
CHMI,86337914,3756
CGTX,86204488,3757
SERA,86149195,3758
SUIG,86019217,3759
ENGS,85242385,3760
RPT,85109576,3761
MCHX,84485438,3762
RLYB,84346341,3763
SRL,84041844,3764
ODYS,84034525,3765
CSTE,84022292,3766
REKR,83803342,3767
RANI,83583775,3768
INTG,83481346,3769
CPBI,83446401,3770
ENLV,83318474,3771
MDIA,83147481,3772
NTHI,83116435,3773
WATT,82901592,3774
SEAT,82845079,3775
DTCX,82800823,3776
BARK,82653345,3777
OM,82490722,3778
CPHC,82353841,3779
AUC,82300717,3780
HLP,82212625,3781
TELO,82192950,3782
DLHC,81885648,3783
PIII,81795847,3784
KG,81786446,3785
CSPI,81682679,3786
WSTN,81516600,3787
ARBE,81246874,3788
CPSH,81217674,3789
CSBR,80890761,3790
DTF,80769725,3791
VNCE,80681006,3792
FRMM,80679594,3793
SRFM,80619988,3794
PFX,80299530,3795
NEXM,80208369,3796
PBHC,79969893,3797
DTI,79941439,3798
BLNK,79930441,3799
BODI,79731822,3800
GOSS,79584246,3801
BEEP,79516000,3802
AEC,79322146,3803
HNNA,79289460,3804
FSEA,79171999,3805
HODO,78939104,3806
TEAD,78621253,3807
BNAI,78612859,3808
LSE,78313298,3809
BAOS,77994493,3810
AGPU,77645291,3811
RGS,77287204,3812
NAMM,77092960,3813
NTIC,77063602,3814
BYRN,77043944,3815
GNSS,76965995,3816
STEX,76954815,3817
AIFC,76798212,3818
IDN,76650871,3819
MAYS,76599640,3820
AIRG,76561711,3821
TISI,76479221,3822
LFVN,76325723,3823
SPAI,76289623,3824
PEW,76146189,3825
RNTX,76129738,3826
ATRA,76000801,3827
ACRV,75973069,3828
GECC,75572725,3829
PUSA,75076270,3830
ASPS,75005011,3831
ALPS,74880147,3832
ACET,74879370,3833
BLUW,74768400,3834
CYPH,74663541,3835
SOWG,74645634,3836
SCLX,74166972,3837
NAKA,73872084,3838
NNOX,73417691,3839
AIRT,73210219,3840
LONA,73128506,3841
RSSS,72885629,3842
ELTX,72743857,3843
KNDI,72630434,3844
NSTS,72546017,3845
NXTT,72458782,3846
CLNN,72453001,3847
SLNG,71688740,3848
NRT,71227073,3849
NYXH,71169717,3850
GANX,70848357,3851
SEV,70836094,3852
GIBO,70457270,3853
MNOV,70381460,3854
LNSR,70250643,3855
AISP,70200611,3856
HIT,70140593,3857
BSIN,70109375,3858
FTCI,70023161,3859
JFB,69754230,3860
GPMT,69723054,3861
XBIT,69667514,3862
TLPH,69535148,3863
LINK,69457531,3864
PROP,69399616,3865
IPWR,69134599,3866
KAZR,69126410,3867
MB,68791550,3868
AFCG,68704224,3869
INVE,68537735,3870
NDLS,68053166,3871
PMVP,67998002,3872
CLST,67869258,3873
HOUR,67568429,3874
SIEB,67552544,3875
PLRX,67493071,3876
MOB,67462201,3877
HFBL,67429869,3878
GEG,67420703,3879
CIRC,67265465,3880
LVO,67130762,3881
SPCB,66635596,3882
EDRY,66583750,3883
CATO,66462997,3884
HYFT,66330850,3885
IBIO,66320879,3886
PLCE,66266460,3887
CRGO,66154877,3888
ASRV,65990999,3889
QXL,65815095,3890
YIBO,65157643,3891
QTEX,64871809,3892
BGSF,64652810,3893
ANPA,64182459,3894
GDHG,64092910,3895
CTOR,64064050,3896
FATN,63815879,3897
HMR,63793946,3898
DOMH,63318587,3899
WFCF,62990950,3900
BHST,62789922,3901
GAMB,62648484,3902
USIO,62642906,3903
DCGO,62625514,3904
IMA,62486380,3905
UPXI,62434504,3906
ZTEK,62296810,3907
DXR,62206277,3908
STKS,62014382,3909
LUNG,61877502,3910
PTLE,61869052,3911
LGO,61819918,3912
SFWL,61790637,3913
ELTK,61688012,3914
BOF,61264120,3915
AURE,61066938,3916
CRDF,60869718,3917
EDSA,60732025,3918
ANVS,60458785,3919
BRID,60406317,3920
IZEA,60245927,3921
APWC,60199383,3922
CNVS,60181744,3923
COCH,59967266,3924
GENK,59632994,3925
GLBS,59567151,3926
JRSH,59499219,3927
XLO,59439257,3928
SGA,59140355,3929
TCRX,59057533,3930
UEIC,58983510,3931
EXOZ,58945594,3932
CING,58859687,3933
NCTY,58770557,3934
SELF,58650594,3935
THCH,58508704,3936
SLMT,58349258,3937
SKIL,57840562,3938
GCL,57757527,3939
ELBM,57704115,3940
DSWL,57526213,3941
NPT,57237300,3942
SNWV,57097201,3943
STEM,57088036,3944
LIDR,56967229,3945
LNZA,56650650,3946
GGR,56582555,3947
CNTX,55853352,3948
YTRA,55843969,3949
LGCL,55627525,3950
CRT,55535400,3951
PN,55529590,3952
LASE,55509480,3953
XTIA,55427255,3954
BOLD,54812431,3955
INMB,54765631,3956
SLSN,54683639,3957
APLM,54088980,3958
INKT,53854328,3959
MDAI,53623415,3960
TWG,53226927,3961
ATHR,53193917,3962
NTWK,52968806,3963
GAIA,52906628,3964
STI,52673235,3965
TACT,52665930,3966
HAIN,52211640,3967
NCEW,52000000,3968
ABLV,51661858,3969
POCI,51605057,3970
WETO,51529824,3971
AHMA,51424250,3972
MCRB,51276431,3973
FLNA,51206370,3974
TIL,50864820,3975
BYSI,50577379,3976
SKYA,50363380,3977
LOAN,50289144,3978
BTCS,50273125,3979
CMTL,50185397,3980
DRIO,50089926,3981
INCR,49913123,3982
RYM,49902031,3983
MLGO,49891631,3984
TCRT,49642896,3985
ATYR,49623718,3986
FTEK,49552746,3987
OFS,49438908,3988
SRTS,49386177,3989
BENF,49072422,3990
QTI,48879606,3991
LFT,48847360,3992
GMHS,48742759,3993
CVV,48722373,3994
ECOR,48694971,3995
RSF,48670069,3996
CULP,48625091,3997
AEI,48619788,3998
FEAM,48572811,3999
RYOJ,48510000,4000
VGAS,48336339,4001
EHTH,48246347,4002
ACFN,48158554,4003
ELWT,48060381,4004
RAVE,47821920,4005
MIND,47809338,4006
MKDW,47778270,4007
VHC,47509420,4008
CBAT,46973428,4009
MGX,46870338,4010
SPWH,46792538,4011
DWTX,46745079,4012
OKYO,46699200,4013
CLPR,46433613,4014
TGE,46338475,4015
STAK,46104118,4016
TJGC,45904500,4017
GROV,45810602,4018
TPCS,45611334,4019
MATH,45299376,4020
SNAL,45013384,4021
ETS,44936258,4022
PRTS,44826587,4023
FFAI,44661179,4024
PLUT,44515000,4025
SCYX,44388571,4026
BDMD,44319201,4027
MBBC,44261485,4028
DYAI,44090831,4029
BRAG,43987768,4030
KTCC,43980039,4031
PXS,43874844,4032
NA,43865344,4033
CREX,43615980,4034
OESX,43607676,4035
PHUN,43553002,4036
PAVM,43491706,4037
MNY,43442357,4038
HGBL,43426941,4039
KBSX,43423023,4040
ELUT,43324071,4041
AIOS,43215092,4042
PRPO,43075665,4043
SPRU,42840881,4044
SYPR,42800702,4045
STRR,42687530,4046
STKE,42649724,4047
CRVO,42472372,4048
MERC,42426719,4049
PETS,42329146,4050
HYPD,42237062,4051
KLXE,42212929,4052
ZOOZ,42044865,4053
NXXT,41851809,4054
NOMA,41244503,4055
KFFB,41161379,4056
BBGI,40815972,4057
SNT,40713734,4058
ACTU,40673948,4059
ONMD,40464859,4060
OMEX,40252132,4061
PDSB,40151857,4062
MIRA,40076464,4063
SCWO,40064704,4064
SORA,40031040,4065
MAMO,39975312,4066
PFAI,39669640,4067
AERT,39371934,4068
GRAN,39243750,4069
EUDA,39180743,4070
NEPH,39083566,4071
NSYS,38983749,4072
RNXT,38830354,4073
RYET,38584804,4074
LTRN,38276616,4075
LOOP,38220493,4076
SJ,38216491,4077
VERU,37946167,4078
MLCI,37929924,4079
SWAG,37915717,4080
CCG,37782430,4081
IXHL,37748168,4082
TGHL,37696717,4083
KOSS,37296819,4084
PXLW,37288056,4085
GSIW,37268818,4086
PPSI,37172491,4087
NTRB,37100060,4088
VRM,37003758,4089
GROW,36964504,4090
FGNX,36856492,4091
EXYN,36031425,4092
ZYBT,35486662,4093
ALGS,35458518,4094
RMCO,35321768,4095
CNTY,34885587,4096
ZEO,34612475,4097
DXLG,34518046,4098
GAME,34414806,4099
HOLO,34368540,4100
CRMT,34183686,4101
DAIO,34179992,4102
VTSI,34146793,4103
PRPL,33928179,4104
AAME,33655426,4105
NIXX,33636105,4106
TELA,33574610,4107
NSPR,33528480,4108
LIVE,33481050,4109
KPLT,33307755,4110
DGNX,33172163,4111
LSTA,33147263,4112
LITS,33140545,4113
ZTG,33123793,4114
HKIT,33000126,4115
SPHL,32961428,4116
BEAT,32882249,4117
WPRT,32790959,4118
XBP,32715179,4119
GRCE,32602666,4120
BCTX,32449336,4121
SPPL,32000822,4122
ABVC,31980544,4123
CRWS,31850450,4124
ESLA,31414986,4125
BLNE,31408634,4126
ASTI,30823593,4127
ARAY,30787805,4128
BRFH,30672652,4129
ANGH,30639051,4130
FIEE,30617667,4131
FTHM,30559720,4132
UCAR,30505044,4133
RAND,30292103,4134
GIFT,30289368,4135
AVX,30170797,4136
BOSC,29926443,4137
KYNB,29713142,4138
LOCL,29635151,4139
BGDE,29538698,4140
DARE,29434721,4141
XOS,29345926,4142
RDI,29305265,4143
LVLU,29287682,4144
TVRD,29197557,4145
WKHS,29139845,4146
MOBX,28877488,4147
FNUC,28751899,4148
QRHC,28480853,4149
PBK,28014419,4150
NCT,27968580,4151
GREE,27881833,4152
NCI,27779961,4153
BTAI,27635456,4154
FUSE,27610929,4155
FKWL,27575215,4156
GRDX,27341868,4157
ELSE,27234981,4158
OCCI,27182633,4159
HBIO,27106194,4160
PSTV,26912944,4161
ACCL,26827000,4162
TAOX,26527597,4163
FMST,26477774,4164
QCLS,26230453,4165
LESL,26206454,4166
EPOW,26199458,4167
QUCY,26182342,4168
VYNE,25968535,4169
BLIV,25858229,4170
GWH,25830142,4171
BCG,25719500,4172
BIRD,25625608,4173
TRSG,25392056,4174
KSCP,25188038,4175
CLPS,25136191,4176
YSXT,24887480,4177
AVAT,24812943,4178
AWRE,24763112,4179
PLSM,24645779,4180
OPAD,24557964,4181
NRSN,24391371,4182
GRNQ,24383797,4183
PLRZ,24249791,4184
UTSI,24209981,4185
XHLD,23954886,4186
AZIO,23920537,4187
CDLX,23870317,4188
ZKIN,23846148,4189
NTRP,23788129,4190
TXMD,23611698,4191
KMRK,23421000,4192
AYTU,23398393,4193
UFG,23355321,4194
DUO,23260112,4195
CLIR,23242972,4196
JL,23224742,4197
NYC,23105434,4198
BAFN,23039737,4199
MRKR,23007248,4200
CTSO,22931319,4201
SAIH,22828640,4202
BIOX,22762166,4203
EHLD,22730083,4204
NXTC,22611721,4205
UONE,22587225,4206
SLGB,22549200,4207
LFWD,22458702,4208
BEEM,22405202,4209
RMTI,22379660,4210
SKYE,22140545,4211
QNTM,21947215,4212
ILLR,21918836,4213
LICN,21860977,4214
CELU,21859990,4215
CALC,21847434,4216
MDXH,21737465,4217
MDCX,21425878,4218
FNGR,21344280,4219
PSHG,21319950,4220
LPSN,21247167,4221
FLD,21222362,4222
NMTC,21199723,4223
AHT,21049243,4224
AKTX,21004920,4225
MNDO,20992573,4226
FOFO,20971886,4227
PMEC,20927500,4228
PRHI,20922114,4229
YXT,20921130,4230
JSPR,20763666,4231
ARKR,20721339,4232
NCEL,20674065,4233
ATOS,20667266,4234
MRNO,20484283,4235
CANG,20332092,4236
CLRB,20299202,4237
DFLI,20136744,4238
INTZ,20033053,4239
TLF,19942786,4240
JVA,19923011,4241
LEDS,19856167,4242
MSGM,19728671,4243
SMXT,19701055,4244
SST,19695619,4245
HTCO,19657993,4246
NEUP,19618520,4247
FOXX,19609720,4248
ARAI,19566532,4249
LGVN,19555972,4250
PLUR,19529078,4251
GRML,19410309,4252
PASW,19367525,4253
RECT,19365591,4254
CTRM,19324708,4255
CLRO,19236212,4256
QNCX,19197414,4257
HPAI,19181101,4258
AIXC,19142303,4259
QH,19040251,4260
BRLS,19025074,4261
LPCN,19003003,4262
UONEK,18973269,4263
MDRR,18898743,4264
ONEG,18880000,4265
MWYN,18738759,4266
MDBH,18600121,4267
EFOI,18532093,4268
AMOD,18485452,4269
REFR,18483413,4270
DETX,18445453,4271
DCX,18437214,4272
BMR,18384241,4273
MGIH,18279000,4274
AIFF,18258811,4275
AIHS,18196861,4276
RKTO,18172606,4277
TVGN,18146550,4278
HOWL,18146051,4279
HHS,18103507,4280
VEEE,18066033,4281
NTZ,18063959,4282
MODD,18048558,4283
SDST,17879739,4284
PSIG,17836824,4285
NVNI,17819980,4286
MIMI,17729400,4287
SKYQ,17716217,4288
LHAI,17690700,4289
SGRP,17661357,4290
COSM,17655096,4291
DUKR,17653321,4292
PMA,17646000,4293
FABC,17632867,4294
ALLR,17626771,4295
SEGG,17287991,4296
ICU,17187109,4297
ATCX,17091262,4298
BLIN,17090643,4299
SCNX,16975555,4300
OSRH,16962328,4301
NXPL,16955254,4302
HKPD,16937645,4303
TULP,16923487,4304
CYN,16912739,4305
ORIO,16857081,4306
EPSM,16797543,4307
IRIX,16762477,4308
TLIH,16754599,4309
GTBP,16715642,4310
SMX,16489545,4311
EQS,16480701,4312
KALA,16472410,4313
RAIN,16351535,4314
GGRP,16273170,4315
TOMZ,16191399,4316
IPM,16173955,4317
CYCN,16065465,4318
NHTC,15997687,4319
OPTH,15968190,4320
PASG,15910738,4321
YAAS,15897388,4322
UZX,15886225,4323
DSY,15776215,4324
DBGI,15706032,4325
PTN,15613138,4326
GIGM,15473129,4327
ASTC,15469685,4328
TPST,15453688,4329
HIND,15440762,4330
UPLD,15386317,4331
ZDAI,15283125,4332
AEHL,15249869,4333
AMSS,15247532,4334
CLIK,15159994,4335
EDTK,15132978,4336
RCT,15095763,4337
KTTA,15046526,4338
OBAI,14980572,4339
ZJYL,14950248,4340
GTIM,14728265,4341
DLPN,14579344,4342
AUID,14553117,4343
FLUX,14525740,4344
AIMD,14406476,4345
CTXR,14365930,4346
NEON,14346042,4347
WETH,14317841,4348
NAII,14244770,4349
MYSE,14238218,4350
SNTI,14226924,4351
DOGZ,14191424,4352
INAB,14179808,4353
LEXX,14178419,4354
SVRN,14063197,4355
EBON,13971308,4356
SWVL,13950082,4357
ATER,13848205,4358
WVVI,13789312,4359
BFRI,13571545,4360
BNGO,13540500,4361
AIFA,13488457,4362
FRTT,13463711,4363
THH,13148696,4364
COCP,13139443,4365
SMSI,13034279,4366
INTS,12973536,4367
BIVI,12971963,4368
OXBR,12962198,4369
CODX,12933445,4370
LNAI,12921587,4371
ANY,12914586,4372
BTOC,12887657,4373
EDUC,12830071,4374
IDAI,12767918,4375
GYRO,12755986,4376
ICMB,12628413,4377
ICCM,12540533,4378
TDTH,12345440,4379
RCON,12284661,4380
WFF,12242384,4381
ADGM,12215752,4382
LSH,12208012,4383
BFRG,12185573,4384
GFAI,12181413,4385
SEED,12162836,4386
STFS,12140438,4387
IQST,12135953,4388
INEO,12127968,4389
HUDI,12082809,4390
TAOP,12036507,4391
ARTW,12020816,4392
CABR,12000788,4393
COOT,11915466,4394
GTEC,11910893,4395
JBDI,11893165,4396
CISO,11863032,4397
